geoid,geoid20,year,vacant_residential_count,vacant_commercial_count
1400000US06037430101,6037430101,2015,4,18
1400000US06037430102,6037430102,2015,2,0
1400000US06037430200,6037430200,2015,5,0
1400000US06037430301,6037430301,2015,14,0
1400000US06037430302,6037430302,2015,26,0
1400000US06037430400,6037430400,2015,6,10
1400000US06037430501,6037430501,2015,33,0
1400000US06037430502,6037430502,2015,41,31
1400000US06037430600,6037430600,2015,22,0
1400000US06037430701,6037430701,2015,16,1
1400000US06037430721,6037430721,2015,25,29
1400000US06037430723,6037430723,2015,20,1
1400000US06037430724,6037430724,2015,16,2
1400000US06037430801,6037430801,2015,36,38
1400000US06037430802,6037430802,2015,18,0
1400000US06037430803,6037430803,2015,22,7
1400000US06037430901,6037430901,2015,21,4
1400000US06037430902,6037430902,2015,12,1
1400000US06037431002,6037431002,2015,11,0
1400000US06037431003,6037431003,2015,25,12
1400000US06037431004,6037431004,2015,26,13
1400000US06037431100,6037431100,2015,22,35
1400000US06037431200,6037431200,2015,6,2
1400000US06037431300,6037431300,2015,3,0
1400000US06037431400,6037431400,2015,17,8
1400000US06037431501,6037431501,2015,1,5
1400000US06037431502,6037431502,2015,12,5
1400000US06037431600,6037431600,2015,14,4
1400000US06037431701,6037431701,2015,21,6
1400000US06037431800,6037431800,2015,6,0
1400000US06037431900,6037431900,2015,2,12
1400000US06037432001,6037432001,2015,4,3
1400000US06037432002,6037432002,2015,8,7
1400000US06037432101,6037432101,2015,2,0
1400000US06037432102,6037432102,2015,18,7
1400000US06037432201,6037432201,2015,32,2
1400000US06037432202,6037432202,2015,4,19
1400000US06037432300,6037432300,2015,1,3
1400000US06037432401,6037432401,2015,3,2
1400000US06037432402,6037432402,2015,3,1
1400000US06037432501,6037432501,2015,3,4
1400000US06037432502,6037432502,2015,4,6
1400000US06037432601,6037432601,2015,5,5
1400000US06037432602,6037432602,2015,0,0
1400000US06037432700,6037432700,2015,4,19
1400000US06037432801,6037432801,2015,1,2
1400000US06037432802,6037432802,2015,19,0
1400000US06037432901,6037432901,2015,9,10
1400000US06037432902,6037432902,2015,3,5
1400000US06037433103,6037433103,2015,3,6
1400000US06037433200,6037433200,2015,2,7
1400000US06037433302,6037433302,2015,2,5
1400000US06037433304,6037433304,2015,1,2
1400000US06037433305,6037433305,2015,3,0
1400000US06037433306,6037433306,2015,2,0
1400000US06037433307,6037433307,2015,1,0
1400000US06037433402,6037433402,2015,3,2
1400000US06037433403,6037433403,2015,10,17
1400000US06037433505,6037433505,2015,1,8
1400000US06037433506,6037433506,2015,4,11
1400000US06037433601,6037433601,2015,4,8
1400000US06037433602,6037433602,2015,1,18
1400000US06037433803,6037433803,2015,0,2
1400000US06037433804,6037433804,2015,2,23
1400000US06037433901,6037433901,2015,13,4
1400000US06037433903,6037433903,2015,3,6
1400000US06037434001,6037434001,2015,75,4
1400000US06037434003,6037434003,2015,17,9
1400000US06037434004,6037434004,2015,0,1
1400000US06037434100,6037434100,2015,3,7
1400000US06037460001,6037460001,2015,7,5
1400000US06037460002,6037460002,2015,2,2
1400000US06037460101,6037460101,2015,1,0
1400000US06037460200,6037460200,2015,13,1
1400000US06037460301,6037460301,2015,0,0
1400000US06037460302,6037460302,2015,2,4
1400000US06037460401,6037460401,2015,3,1
1400000US06037460501,6037460501,2015,6,0
1400000US06037460502,6037460502,2015,3,4
1400000US06037460601,6037460601,2015,21,6
1400000US06037460700,6037460700,2015,6,4
1400000US06037460800,6037460800,2015,12,0
1400000US06037460900,6037460900,2015,16,2
1400000US06037461000,6037461000,2015,8,9
1400000US06037461100,6037461100,2015,8,6
1400000US06037461200,6037461200,2015,2,0
1400000US06037461300,6037461300,2015,12,2
1400000US06037461400,6037461400,2015,5,0
1400000US06037461501,6037461501,2015,13,6
1400000US06037461502,6037461502,2015,14,0
1400000US06037461600,6037461600,2015,13,7
1400000US06037461700,6037461700,2015,7,1
1400000US06037461901,6037461901,2015,17,14
1400000US06037461902,6037461902,2015,4,60
1400000US06037462001,6037462001,2015,2,1
1400000US06037462002,6037462002,2015,7,8
1400000US06037462100,6037462100,2015,6,1
1400000US06037462201,6037462201,2015,44,2
1400000US06037462202,6037462202,2015,7,28
1400000US06037462301,6037462301,2015,30,4
1400000US06037462302,6037462302,2015,20,26
1400000US06037462400,6037462400,2015,10,3
1400000US06037462500,6037462500,2015,10,9
1400000US06037462600,6037462600,2015,1,0
1400000US06037462700,6037462700,2015,37,19
1400000US06037462800,6037462800,2015,18,30
1400000US06037462900,6037462900,2015,4,21
1400000US06037463000,6037463000,2015,3,22
1400000US06037463103,6037463103,2015,11,10
1400000US06037463200,6037463200,2015,17,14
1400000US06037463300,6037463300,2015,5,1
1400000US06037463400,6037463400,2015,34,5
1400000US06037463500,6037463500,2015,33,41
1400000US06037463601,6037463601,2015,21,74
1400000US06037463602,6037463602,2015,17,32
1400000US06037463700,6037463700,2015,16,19
1400000US06037463800,6037463800,2015,8,0
1400000US06037463900,6037463900,2015,21,12
1400000US06037464000,6037464000,2015,25,10
1400000US06037464101,6037464101,2015,13,4
1400000US06037464102,6037464102,2015,13,4
1400000US06037464200,6037464200,2015,23,9
1400000US06037480002,6037480002,2015,4,0
1400000US06037480011,6037480011,2015,9,7
1400000US06037480012,6037480012,2015,6,0
1400000US06037480101,6037480101,2015,7,6
1400000US06037480102,6037480102,2015,0,1
1400000US06037480201,6037480201,2015,4,3
1400000US06037480202,6037480202,2015,0,4
1400000US06037480302,6037480302,2015,14,11
1400000US06037480303,6037480303,2015,15,3
1400000US06037480304,6037480304,2015,31,67
1400000US06037480400,6037480400,2015,18,1
1400000US06037480500,6037480500,2015,24,11
1400000US06037480601,6037480601,2015,16,5
1400000US06037480602,6037480602,2015,37,11
1400000US06037480702,6037480702,2015,8,0
1400000US06037480703,6037480703,2015,18,2
1400000US06037480704,6037480704,2015,26,6
1400000US06037480802,6037480802,2015,4,56
1400000US06037480803,6037480803,2015,19,10
1400000US06037480804,6037480804,2015,13,1
1400000US06037480901,6037480901,2015,10,1
1400000US06037480902,6037480902,2015,12,8
1400000US06037480903,6037480903,2015,10,3
1400000US06037481001,6037481001,2015,19,7
1400000US06037481002,6037481002,2015,7,42
1400000US06037481101,6037481101,2015,8,7
1400000US06037481102,6037481102,2015,9,4
1400000US06037481103,6037481103,2015,5,2
1400000US06037481201,6037481201,2015,4,7
1400000US06037481203,6037481203,2015,5,3
1400000US06037481300,6037481300,2015,3,4
1400000US06037481401,6037481401,2015,3,2
1400000US06037481403,6037481403,2015,1,4
1400000US06037481404,6037481404,2015,2,6
1400000US06037481500,6037481500,2015,16,2
1400000US06037481603,6037481603,2015,10,7
1400000US06037481604,6037481604,2015,7,6
1400000US06037481605,6037481605,2015,14,3
1400000US06037481606,6037481606,2015,10,20
1400000US06037481711,6037481711,2015,9,6
1400000US06037481712,6037481712,2015,14,4
1400000US06037481713,6037481713,2015,5,9
1400000US06037481714,6037481714,2015,5,28
1400000US06037481800,6037481800,2015,2,0
1400000US06037481901,6037481901,2015,8,5
1400000US06037481902,6037481902,2015,14,5
1400000US06037482001,6037482001,2015,10,33
1400000US06037482002,6037482002,2015,13,26
1400000US06037482101,6037482101,2015,4,18
1400000US06037482102,6037482102,2015,7,10
1400000US06037482201,6037482201,2015,1,6
1400000US06037482202,6037482202,2015,9,0
1400000US06037482301,6037482301,2015,0,1
1400000US06037482303,6037482303,2015,13,7
1400000US06037482304,6037482304,2015,20,8
1400000US06037482401,6037482401,2015,2,5
1400000US06037482403,6037482403,2015,4,7
1400000US06037482404,6037482404,2015,4,7
1400000US06037482502,6037482502,2015,1,4
1400000US06037482503,6037482503,2015,3,8
1400000US06037482521,6037482521,2015,9,1
1400000US06037482522,6037482522,2015,1,2
1400000US06037482600,6037482600,2015,5,7
1400000US06037482701,6037482701,2015,6,10
1400000US06037482702,6037482702,2015,5,0
1400000US06037482801,6037482801,2015,6,17
1400000US06037500100,6037500100,2015,24,0
1400000US06037500202,6037500202,2015,8,25
1400000US06037500203,6037500203,2015,5,1
1400000US06037500204,6037500204,2015,13,2
1400000US06037500300,6037500300,2015,12,0
1400000US06037500402,6037500402,2015,2,14
1400000US06037500403,6037500403,2015,2,3
1400000US06037500404,6037500404,2015,2,3
1400000US06037500500,6037500500,2015,10,3
1400000US06037500600,6037500600,2015,4,4
1400000US06037500700,6037500700,2015,1,23
1400000US06037500800,6037500800,2015,0,0
1400000US06037500900,6037500900,2015,6,2
1400000US06037501001,6037501001,2015,2,1
1400000US06037501002,6037501002,2015,5,2
1400000US06037501200,6037501200,2015,10,3
1400000US06037501301,6037501301,2015,3,0
1400000US06037501302,6037501302,2015,5,0
1400000US06037501400,6037501400,2015,1,7
1400000US06037501501,6037501501,2015,11,0
1400000US06037501503,6037501503,2015,10,2
1400000US06037501504,6037501504,2015,17,36
1400000US06037501600,6037501600,2015,35,1
1400000US06037501700,6037501700,2015,22,5
1400000US06037501802,6037501802,2015,9,3
1400000US06037501803,6037501803,2015,26,0
1400000US06037501804,6037501804,2015,4,1
1400000US06037501900,6037501900,2015,5,19
1400000US06037502003,6037502003,2015,2,5
1400000US06037502004,6037502004,2015,8,17
1400000US06037502005,6037502005,2015,5,3
1400000US06037502100,6037502100,2015,8,10
1400000US06037502200,6037502200,2015,8,7
1400000US06037502303,6037502303,2015,28,20
1400000US06037502401,6037502401,2015,1,5
1400000US06037502402,6037502402,2015,5,1
1400000US06037502500,6037502500,2015,1,11
1400000US06037502602,6037502602,2015,1,12
1400000US06037502603,6037502603,2015,3,7
1400000US06037502604,6037502604,2015,2,6
1400000US06037502700,6037502700,2015,6,55
1400000US06037502801,6037502801,2015,15,28
1400000US06037502901,6037502901,2015,4,6
1400000US06037503000,6037503000,2015,16,5
1400000US06037503103,6037503103,2015,3,0
1400000US06037503104,6037503104,2015,5,3
1400000US06037503105,6037503105,2015,11,0
1400000US06037503106,6037503106,2015,13,6
1400000US06037503201,6037503201,2015,9,0
1400000US06037503202,6037503202,2015,1,0
1400000US06037503301,6037503301,2015,5,1
1400000US06037503302,6037503302,2015,14,1
1400000US06037503401,6037503401,2015,11,25
1400000US06037503402,6037503402,2015,6,8
1400000US06037503501,6037503501,2015,2,2
1400000US06037503502,6037503502,2015,3,5
1400000US06037503601,6037503601,2015,8,14
1400000US06037503602,6037503602,2015,1,5
1400000US06037503701,6037503701,2015,5,0
1400000US06037503702,6037503702,2015,6,0
1400000US06037503704,6037503704,2015,23,3
1400000US06037503705,6037503705,2015,17,3
1400000US06037503801,6037503801,2015,3,5
1400000US06037503802,6037503802,2015,5,11
1400000US06037503901,6037503901,2015,2,0
1400000US06037503902,6037503902,2015,3,36
1400000US06037504001,6037504001,2015,2,1
1400000US06037504002,6037504002,2015,4,9
1400000US06037504101,6037504101,2015,3,1
1400000US06037504200,6037504200,2015,32,149
1400000US06037530005,6037530005,2015,1,6
1400000US06037530006,6037530006,2015,1,4
1400000US06037530007,6037530007,2015,1,12
1400000US06037530101,6037530101,2015,6,2
1400000US06037530102,6037530102,2015,5,12
1400000US06037530202,6037530202,2015,13,7
1400000US06037530203,6037530203,2015,3,15
1400000US06037530204,6037530204,2015,14,7
1400000US06037530301,6037530301,2015,2,7
1400000US06037530302,6037530302,2015,17,4
1400000US06037530400,6037530400,2015,1,9
1400000US06037530500,6037530500,2015,3,4
1400000US06037530603,6037530603,2015,17,6
1400000US06037530700,6037530700,2015,3,13
1400000US06037530801,6037530801,2015,30,2
1400000US06037530802,6037530802,2015,11,3
1400000US06037530901,6037530901,2015,10,1
1400000US06037530902,6037530902,2015,15,2
1400000US06037531000,6037531000,2015,16,0
1400000US06037531101,6037531101,2015,14,11
1400000US06037531102,6037531102,2015,14,4
1400000US06037531201,6037531201,2015,14,1
1400000US06037531202,6037531202,2015,6,9
1400000US06037531301,6037531301,2015,6,7
1400000US06037531302,6037531302,2015,13,4
1400000US06037531502,6037531502,2015,4,10
1400000US06037531503,6037531503,2015,9,0
1400000US06037531504,6037531504,2015,3,6
1400000US06037531602,6037531602,2015,7,8
1400000US06037531603,6037531603,2015,3,0
1400000US06037531604,6037531604,2015,21,21
1400000US06037531701,6037531701,2015,13,2
1400000US06037531702,6037531702,2015,7,29
1400000US06037531800,6037531800,2015,11,5
1400000US06037531901,6037531901,2015,11,6
1400000US06037531902,6037531902,2015,12,20
1400000US06037532001,6037532001,2015,1,9
1400000US06037532002,6037532002,2015,3,4
1400000US06037532101,6037532101,2015,10,12
1400000US06037532102,6037532102,2015,10,2
1400000US06037532200,6037532200,2015,4,23
1400000US06037532302,6037532302,2015,8,18
1400000US06037532303,6037532303,2015,3,77
1400000US06037532304,6037532304,2015,3,44
1400000US06037532500,6037532500,2015,3,8
1400000US06037532605,6037532605,2015,3,47
1400000US06037532606,6037532606,2015,7,3
1400000US06037532607,6037532607,2015,14,16
1400000US06037532700,6037532700,2015,5,3
1400000US06037532800,6037532800,2015,14,1
1400000US06037532900,6037532900,2015,14,1
1400000US06037533001,6037533001,2015,11,1
1400000US06037533002,6037533002,2015,2,1
1400000US06037533103,6037533103,2015,19,2
1400000US06037533104,6037533104,2015,5,30
1400000US06037533105,6037533105,2015,1,1
1400000US06037533108,6037533108,2015,12,13
1400000US06037533201,6037533201,2015,3,0
1400000US06037533204,6037533204,2015,2,1
1400000US06037533300,6037533300,2015,9,2
1400000US06037533401,6037533401,2015,6,0
1400000US06037533402,6037533402,2015,11,5
1400000US06037533403,6037533403,2015,7,6
1400000US06037533501,6037533501,2015,1,0
1400000US06037533504,6037533504,2015,16,0
1400000US06037533601,6037533601,2015,6,12
1400000US06037533602,6037533602,2015,13,6
1400000US06037533603,6037533603,2015,13,9
1400000US06037533701,6037533701,2015,79,12
1400000US06037533702,6037533702,2015,4,0
1400000US06037533703,6037533703,2015,6,1
1400000US06037533803,6037533803,2015,8,6
1400000US06037533804,6037533804,2015,20,0
1400000US06037533805,6037533805,2015,4,1
1400000US06037533806,6037533806,2015,15,5
1400000US06037533901,6037533901,2015,3,0
1400000US06037533902,6037533902,2015,5,5
1400000US06037534001,6037534001,2015,11,0
1400000US06037534002,6037534002,2015,6,10
1400000US06037534101,6037534101,2015,5,6
1400000US06037534102,6037534102,2015,8,10
1400000US06037534201,6037534201,2015,5,2
1400000US06037534202,6037534202,2015,19,7
1400000US06037534203,6037534203,2015,7,2
1400000US06037534301,6037534301,2015,13,27
1400000US06037534302,6037534302,2015,7,1
1400000US06037534403,6037534403,2015,6,1
1400000US06037534404,6037534404,2015,10,5
1400000US06037534405,6037534405,2015,7,2
1400000US06037534406,6037534406,2015,11,0
1400000US06037534501,6037534501,2015,24,5
1400000US06037534502,6037534502,2015,10,2
1400000US06037534700,6037534700,2015,4,0
1400000US06037534802,6037534802,2015,12,14
1400000US06037534803,6037534803,2015,8,28
1400000US06037534804,6037534804,2015,7,1
1400000US06037534900,6037534900,2015,14,4
1400000US06037535001,6037535001,2015,15,3
1400000US06037535002,6037535002,2015,8,6
1400000US06037535101,6037535101,2015,28,4
1400000US06037535102,6037535102,2015,26,6
1400000US06037535200,6037535200,2015,11,3
1400000US06037535300,6037535300,2015,7,3
1400000US06037535400,6037535400,2015,6,1
1400000US06037535501,6037535501,2015,17,24
1400000US06037535502,6037535502,2015,10,2
1400000US06037535503,6037535503,2015,1,1
1400000US06037535603,6037535603,2015,10,16
1400000US06037535604,6037535604,2015,6,0
1400000US06037535605,6037535605,2015,4,3
1400000US06037535606,6037535606,2015,3,1
1400000US06037535607,6037535607,2015,12,1
1400000US06037535701,6037535701,2015,17,1
1400000US06037535702,6037535702,2015,7,6
1400000US06037535802,6037535802,2015,8,1
1400000US06037535803,6037535803,2015,6,5
1400000US06037535804,6037535804,2015,10,4
1400000US06037535901,6037535901,2015,9,10
1400000US06037535902,6037535902,2015,24,5
1400000US06037536000,6037536000,2015,9,8
1400000US06037536102,6037536102,2015,8,30
1400000US06037536103,6037536103,2015,8,5
1400000US06037536104,6037536104,2015,15,26
1400000US06037536201,6037536201,2015,8,17
1400000US06037536202,6037536202,2015,5,12
1400000US06037540000,6037540000,2015,8,5
1400000US06037540101,6037540101,2015,5,5
1400000US06037540102,6037540102,2015,4,2
1400000US06037540201,6037540201,2015,33,18
1400000US06037540202,6037540202,2015,25,9
1400000US06037540203,6037540203,2015,7,15
1400000US06037540300,6037540300,2015,2,19
1400000US06037540400,6037540400,2015,0,2
