geoid,geoid20,year,denom_known_poverty_1,housing_stability_count,housing_stability_pct
1400000US06037570001,6037570001,2012,4095,3801,92.820511
1400000US06037570002,6037570002,2012,2852,2701,94.705467
1400000US06037570003,6037570003,2012,4639,4275,92.153481
1400000US06037570100,6037570100,2012,2762,2236,80.955826
1400000US06037570202,6037570202,2012,6007,5160,85.89978
1400000US06037570203,6037570203,2012,3843,2636,68.592247
1400000US06037570204,6037570204,2012,3557,3179,89.37307
1400000US06037570303,6037570303,2012,4107,3537,86.121254
1400000US06037570304,6037570304,2012,4720,3984,84.406776
1400000US06037570305,6037570305,2012,4346,3614,83.156929
1400000US06037570306,6037570306,2012,2743,2282,83.193581
1400000US06037570402,6037570402,2012,3266,3038,93.018982
1400000US06037570403,6037570403,2012,4777,4012,83.985764
1400000US06037570404,6037570404,2012,3309,2467,74.554245
1400000US06037570502,6037570502,2012,6679,5771,86.405151
1400000US06037570503,6037570503,2012,3002,2577,85.842773
1400000US06037570504,6037570504,2012,5276,4528,85.822594
1400000US06037570601,6037570601,2012,5058,3882,76.749702
1400000US06037570602,6037570602,2012,5943,4973,83.678276
1400000US06037570603,6037570603,2012,4394,2958,67.319069
1400000US06037570701,6037570701,2012,6532,5267,80.633804
1400000US06037570703,6037570703,2012,3311,3033,91.603745
1400000US06037570800,6037570800,2012,5467,4924,90.06768
1400000US06037570901,6037570901,2012,5564,5044,90.654205
1400000US06037570902,6037570902,2012,3756,3249,86.501595
1400000US06037571000,6037571000,2012,5815,5506,94.686157
1400000US06037571101,6037571101,2012,4596,4295,93.450829
1400000US06037571102,6037571102,2012,3495,3061,87.58226
1400000US06037571201,6037571201,2012,3778,3181,84.19799
1400000US06037571202,6037571202,2012,3785,3187,84.20079
1400000US06037571300,6037571300,2012,4126,3894,94.377121
1400000US06037571400,6037571400,2012,3792,3465,91.376579
1400000US06037571502,6037571502,2012,4706,3942,83.765404
1400000US06037571504,6037571504,2012,4384,3743,85.378647
1400000US06037571505,6037571505,2012,2387,2016,84.457481
1400000US06037571600,6037571600,2012,1933,1412,73.047073
1400000US06037571701,6037571701,2012,6295,5678,90.19857
1400000US06037571703,6037571703,2012,3693,3519,95.288383
1400000US06037571704,6037571704,2012,3758,3434,91.378395
1400000US06037571800,6037571800,2012,3296,2768,83.980583
1400000US06037571900,6037571900,2012,6031,5143,85.276077
1400000US06037572001,6037572001,2012,5633,4862,86.312798
1400000US06037572201,6037572201,2012,6758,5926,87.688667
1400000US06037572202,6037572202,2012,3698,3012,81.449432
1400000US06037572301,6037572301,2012,3261,2833,86.875191
1400000US06037572500,6037572500,2012,2976,2447,82.224464
1400000US06037572600,6037572600,2012,5398,4846,89.773987
1400000US06037572700,6037572700,2012,5556,4951,89.11087
1400000US06037573002,6037573002,2012,4134,3158,76.390907
1400000US06037573003,6037573003,2012,2122,1900,89.53817
1400000US06037573004,6037573004,2012,5005,3326,66.453545
1400000US06037573101,6037573101,2012,3217,2448,76.095741
1400000US06037573102,6037573102,2012,4071,3098,76.099236
1400000US06037573201,6037573201,2012,4646,3730,80.284119
1400000US06037573202,6037573202,2012,5903,5090,86.227341
1400000US06037573300,6037573300,2012,4117,3245,78.819527
1400000US06037573401,6037573401,2012,1465,1276,87.098976
1400000US06037573402,6037573402,2012,5889,5213,88.520973
1400000US06037573403,6037573403,2012,3340,2847,85.239517
1400000US06037573601,6037573601,2012,6073,5492,90.433067
1400000US06037573700,6037573700,2012,4783,4122,86.180222
1400000US06037573800,6037573800,2012,4467,3984,89.18737
1400000US06037573902,6037573902,2012,2304,2179,94.574654
1400000US06037574000,6037574000,2012,5422,5089,93.858353
1400000US06037574100,6037574100,2012,5196,4735,91.127792
1400000US06037574201,6037574201,2012,3120,2867,91.891029
1400000US06037574202,6037574202,2012,1885,1719,91.193634
1400000US06037574300,6037574300,2012,5447,5007,91.922157
1400000US06037574400,6037574400,2012,5302,4754,89.664276
1400000US06037574500,6037574500,2012,6099,5603,91.867516
1400000US06037574602,6037574602,2012,1200,1050,87.5
1400000US06037574800,6037574800,2012,2921,2362,80.862717
1400000US06037574901,6037574901,2012,3812,3262,85.571877
1400000US06037574902,6037574902,2012,4337,2745,63.292599
1400000US06037575001,6037575001,2012,3929,2806,71.417664
1400000US06037575002,6037575002,2012,4754,3572,75.136726
1400000US06037575101,6037575101,2012,4681,4094,87.459946
1400000US06037575102,6037575102,2012,4531,3633,80.180977
1400000US06037575103,6037575103,2012,5128,4138,80.694229
1400000US06037575201,6037575201,2012,4843,3707,76.543465
1400000US06037575202,6037575202,2012,4904,3636,74.143555
1400000US06037575300,6037575300,2012,4790,3311,69.123177
1400000US06037575401,6037575401,2012,4896,3898,79.616013
1400000US06037575402,6037575402,2012,3430,2490,72.594749
1400000US06037575801,6037575801,2012,2548,1983,77.825745
1400000US06037575802,6037575802,2012,4740,3607,76.097046
1400000US06037575803,6037575803,2012,2397,1929,80.475594
1400000US06037575901,6037575901,2012,2983,2302,77.170631
1400000US06037575902,6037575902,2012,4639,2987,64.388878
1400000US06037576001,6037576001,2012,5105,3380,66.209595
1400000US06037576200,6037576200,2012,6083,4045,66.496796
1400000US06037576301,6037576301,2012,4568,3556,77.845886
1400000US06037576302,6037576302,2012,3866,3076,79.565445
1400000US06037576401,6037576401,2012,4830,4323,89.503105
1400000US06037576402,6037576402,2012,4571,3476,76.044632
1400000US06037576403,6037576403,2012,5407,3823,70.704643
1400000US06037576501,6037576501,2012,3218,2582,80.236168
1400000US06037576502,6037576502,2012,4840,3843,79.400826
1400000US06037576503,6037576503,2012,4043,3330,82.364578
1400000US06037576601,6037576601,2012,4250,2886,67.905884
1400000US06037576602,6037576602,2012,3736,2882,77.141327
1400000US06037576700,6037576700,2012,4233,3745,88.471535
1400000US06037576801,6037576801,2012,3709,2938,79.212723
1400000US06037576802,6037576802,2012,3837,2923,76.179306
1400000US06037576901,6037576901,2012,5324,4504,84.598045
1400000US06037576903,6037576903,2012,3947,2839,71.928047
1400000US06037576904,6037576904,2012,2887,2300,79.667473
1400000US06037577000,6037577000,2012,6818,4235,62.11499
1400000US06037577100,6037577100,2012,6244,5148,82.447151
1400000US06037577200,6037577200,2012,5243,3750,71.523933
1400000US06037577300,6037577300,2012,5276,4035,76.478394
1400000US06037577400,6037577400,2012,2683,2079,77.487885
1400000US06037577501,6037577501,2012,3355,3036,90.491806
1400000US06037577504,6037577504,2012,1123,863,76.847733
1400000US06037577602,6037577602,2012,3233,2573,79.585526
1400000US06037577604,6037577604,2012,1217,1119,91.947411
1400000US06037577605,6037577605,2012,4916,4152,84.458908
1400000US06037577606,6037577606,2012,3716,3138,84.445641
1400000US06037577700,6037577700,2012,4678,3999,85.485252
1400000US06037577800,6037577800,2012,4301,3816,88.723549
1400000US06037577900,6037577900,2012,4824,4013,83.188225
1400000US06037578000,6037578000,2012,6776,5150,76.00354
1400000US06037578100,6037578100,2012,30,30,100
1400000US06037599000,6037599000,2012,3492,2985,85.481102
1400000US06037600100,6037600100,2012,6487,5566,85.802376
1400000US06037600201,6037600201,2012,4039,3557,88.066353
1400000US06037600202,6037600202,2012,6617,5794,87.56234
1400000US06037600302,6037600302,2012,2915,2640,90.56604
1400000US06037600303,6037600303,2012,3430,3204,93.411079
1400000US06037600304,6037600304,2012,2418,2054,84.946236
1400000US06037600400,6037600400,2012,3950,3420,86.582275
1400000US06037600501,6037600501,2012,2780,2681,96.43885
1400000US06037600601,6037600601,2012,2289,2065,90.214066
1400000US06037600602,6037600602,2012,2051,1875,91.418823
1400000US06037600702,6037600702,2012,4082,3565,87.334641
1400000US06037600703,6037600703,2012,1859,1731,93.114578
1400000US06037600704,6037600704,2012,3265,3035,92.955589
1400000US06037600801,6037600801,2012,2930,2690,91.808876
1400000US06037600802,6037600802,2012,2603,2144,82.366501
1400000US06037600902,6037600902,2012,6802,6122,90.002937
1400000US06037600911,6037600911,2012,3329,3171,95.25383
1400000US06037600912,6037600912,2012,5367,4983,92.845161
1400000US06037601001,6037601001,2012,1819,1651,90.764153
1400000US06037601002,6037601002,2012,5472,4603,84.119148
1400000US06037601100,6037601100,2012,6044,5187,85.820648
1400000US06037601202,6037601202,2012,3954,3646,92.210419
1400000US06037601211,6037601211,2012,2967,2733,92.113243
1400000US06037601212,6037601212,2012,6508,5629,86.493546
1400000US06037601301,6037601301,2012,1968,1827,92.835365
1400000US06037601302,6037601302,2012,6656,4962,74.549278
1400000US06037601303,6037601303,2012,5164,3912,75.755226
1400000US06037601401,6037601401,2012,4722,3878,82.126221
1400000US06037601402,6037601402,2012,4629,4118,88.960899
1400000US06037601501,6037601501,2012,3787,3526,93.108002
1400000US06037601502,6037601502,2012,3841,3568,92.892479
1400000US06037601600,6037601600,2012,4567,4168,91.263412
1400000US06037601700,6037601700,2012,5276,5223,98.995453
1400000US06037601801,6037601801,2012,3529,3183,90.195526
1400000US06037601802,6037601802,2012,4221,3853,91.281685
1400000US06037601900,6037601900,2012,5283,4907,92.882835
1400000US06037602002,6037602002,2012,2894,2659,91.879753
1400000US06037602003,6037602003,2012,4724,4252,90.008469
1400000US06037602103,6037602103,2012,6794,5804,85.428322
1400000US06037602104,6037602104,2012,6040,5541,91.738411
1400000US06037602105,6037602105,2012,4280,3673,85.817757
1400000US06037602106,6037602106,2012,5799,4936,85.118126
1400000US06037602201,6037602201,2012,5792,5087,87.828041
1400000US06037602202,6037602202,2012,1778,1562,87.851517
1400000US06037602301,6037602301,2012,5942,5507,92.67923
1400000US06037602302,6037602302,2012,3532,3312,93.771233
1400000US06037602402,6037602402,2012,6095,5356,87.875305
1400000US06037602403,6037602403,2012,5264,4533,86.11322
1400000US06037602404,6037602404,2012,5456,4421,81.03006
1400000US06037602504,6037602504,2012,3761,3137,83.408669
1400000US06037602505,6037602505,2012,3918,3031,77.360901
1400000US06037602506,6037602506,2012,4301,3489,81.120667
1400000US06037602507,6037602507,2012,3929,2996,76.253502
1400000US06037602510,6037602510,2012,3404,2978,87.485313
1400000US06037602511,6037602511,2012,3424,2995,87.470795
1400000US06037602512,6037602512,2012,585,505,86.324783
1400000US06037602513,6037602513,2012,3559,3086,86.709747
1400000US06037602601,6037602601,2012,5541,5274,95.181374
1400000US06037602602,6037602602,2012,2770,2636,95.162453
1400000US06037602700,6037602700,2012,3300,2792,84.606064
1400000US06037602801,6037602801,2012,3655,3330,91.10807
1400000US06037602802,6037602802,2012,4340,3909,90.069122
1400000US06037602900,6037602900,2012,4112,3849,93.604088
1400000US06037603004,6037603004,2012,1577,1375,87.190872
1400000US06037603005,6037603005,2012,5205,4270,82.036507
1400000US06037603006,6037603006,2012,1961,1670,85.160629
1400000US06037603007,6037603007,2012,3914,3570,91.211037
1400000US06037603008,6037603008,2012,2735,2495,91.224861
1400000US06037603101,6037603101,2012,4264,3766,88.320824
1400000US06037603102,6037603102,2012,3839,3289,85.673355
1400000US06037603200,6037603200,2012,3175,2904,91.464569
1400000US06037603301,6037603301,2012,3439,3059,88.950279
1400000US06037603302,6037603302,2012,3783,3045,80.491676
1400000US06037603400,6037603400,2012,3904,3688,94.467216
1400000US06037603500,6037603500,2012,3251,3019,92.863731
1400000US06037603600,6037603600,2012,4120,3718,90.242722
1400000US06037603702,6037603702,2012,4939,4617,93.480461
1400000US06037603703,6037603703,2012,2769,2584,93.318886
1400000US06037603705,6037603705,2012,2655,2271,85.53672
1400000US06037603706,6037603706,2012,3665,3136,85.56617
1400000US06037603801,6037603801,2012,4392,3732,84.972679
1400000US06037603802,6037603802,2012,3934,3567,90.671074
1400000US06037603901,6037603901,2012,3907,3586,91.783974
1400000US06037603902,6037603902,2012,3991,3663,91.781509
1400000US06037604001,6037604001,2012,4128,3271,79.239342
1400000US06037604002,6037604002,2012,4707,4303,91.417038
1400000US06037604101,6037604101,2012,3295,2944,89.347496
1400000US06037604102,6037604102,2012,3660,3270,89.344261
1400000US06037604200,6037604200,2012,6270,5670,90.430618
1400000US06037609900,6037609900,2012,1870,1616,86.417114
1400000US06037620001,6037620001,2012,3695,3252,88.010826
1400000US06037620002,6037620002,2012,3539,3004,84.882736
1400000US06037620101,6037620101,2012,5415,4925,90.951065
1400000US06037620102,6037620102,2012,3832,3158,82.41127
1400000US06037620201,6037620201,2012,1320,915,69.318184
1400000US06037620301,6037620301,2012,4784,4174,87.249161
1400000US06037620303,6037620303,2012,4783,4146,86.681999
1400000US06037620305,6037620305,2012,5595,4914,87.828415
1400000US06037620400,6037620400,2012,5226,4942,94.565636
1400000US06037620501,6037620501,2012,5584,5238,93.803726
1400000US06037620521,6037620521,2012,4003,3345,83.562325
1400000US06037620522,6037620522,2012,4379,3935,89.860703
1400000US06037620601,6037620601,2012,5963,4749,79.641121
1400000US06037620602,6037620602,2012,5345,4816,90.102898
1400000US06037620701,6037620701,2012,6809,6227,91.452492
1400000US06037620703,6037620703,2012,2994,2597,86.74015
1400000US06037620704,6037620704,2012,3879,3365,86.749161
1400000US06037620801,6037620801,2012,3899,3477,89.176712
1400000US06037620802,6037620802,2012,4202,3747,89.171822
1400000US06037620901,6037620901,2012,2694,2368,87.899033
1400000US06037620904,6037620904,2012,2342,2166,92.485054
1400000US06037621001,6037621001,2012,4423,3557,80.420532
1400000US06037621005,6037621005,2012,5689,4625,81.297241
1400000US06037621102,6037621102,2012,2913,2547,87.435631
1400000US06037621104,6037621104,2012,6332,3988,62.981682
1400000US06037621201,6037621201,2012,6335,5430,85.714287
1400000US06037621204,6037621204,2012,2767,2331,84.242859
1400000US06037621301,6037621301,2012,6891,6040,87.650558
1400000US06037621324,6037621324,2012,3560,2794,78.483147
1400000US06037621326,6037621326,2012,3134,2378,75.877472
1400000US06037621400,6037621400,2012,4201,3455,82.242325
1400000US06037650001,6037650001,2012,5720,5246,91.713287
1400000US06037650003,6037650003,2012,2819,2494,88.471092
1400000US06037650004,6037650004,2012,4089,3807,93.103447
1400000US06037650101,6037650101,2012,5561,5194,93.400467
1400000US06037650102,6037650102,2012,2296,2192,95.470383
1400000US06037650200,6037650200,2012,5520,5091,92.228264
1400000US06037650300,6037650300,2012,6380,5999,94.028214
1400000US06037650401,6037650401,2012,4643,4378,94.29248
1400000US06037650501,6037650501,2012,3330,3155,94.744743
1400000US06037650502,6037650502,2012,4352,3977,91.38327
1400000US06037650603,6037650603,2012,4026,3479,86.413315
1400000US06037650604,6037650604,2012,5348,3997,74.73822
1400000US06037650605,6037650605,2012,2867,2156,75.200562
1400000US06037650606,6037650606,2012,4746,3603,75.916565
1400000US06037650607,6037650607,2012,3272,2483,75.886307
1400000US06037650701,6037650701,2012,2315,2217,95.766739
1400000US06037650702,6037650702,2012,4620,4140,89.61039
1400000US06037650801,6037650801,2012,3652,2965,81.188393
1400000US06037650802,6037650802,2012,2701,2193,81.192154
1400000US06037650901,6037650901,2012,5846,5525,94.509064
1400000US06037650903,6037650903,2012,3709,3203,86.357506
1400000US06037650904,6037650904,2012,3272,2826,86.369194
1400000US06037651001,6037651001,2012,5586,5066,90.69101
1400000US06037651002,6037651002,2012,4408,4087,92.717789
1400000US06037651101,6037651101,2012,5071,4333,85.446655
1400000US06037651102,6037651102,2012,3451,2987,86.554619
1400000US06037651201,6037651201,2012,4726,4555,96.381721
1400000US06037651221,6037651221,2012,3293,2820,85.6362
1400000US06037651222,6037651222,2012,6246,5500,88.056358
1400000US06037651302,6037651302,2012,5951,4717,79.263992
1400000US06037651304,6037651304,2012,4606,4182,90.794617
1400000US06037651401,6037651401,2012,1841,1581,85.877243
1400000US06037651402,6037651402,2012,6268,5436,86.726227
1400000US06037670001,6037670001,2012,3138,2753,87.731041
1400000US06037670002,6037670002,2012,3860,3480,90.155441
