geoid,geoid20,year,denom_total_hh,homeownership_count,homeownership_pct,rentership_count,rentership_pct
1400000US06037183402,6037183402,2021,1037,210,20.250723,827,79.749275
1400000US06037183510,6037183510,2021,790,592,74.936707,198,25.063292
1400000US06037183520,6037183520,2021,1215,431,35.473251,784,64.526749
1400000US06037183610,6037183610,2021,963,296,30.73728,667,69.262718
1400000US06037183620,6037183620,2021,1021,470,46.033302,551,53.966698
1400000US06037183701,6037183701,2021,1311,459,35.01144,852,64.988556
1400000US06037183702,6037183702,2021,1100,526,47.81818,574,52.18182
1400000US06037183810,6037183810,2021,1459,263,18.026045,1196,81.973953
1400000US06037183820,6037183820,2021,1208,167,13.824503,1041,86.175499
1400000US06037185101,6037185101,2021,951,259,27.234489,692,72.765511
1400000US06037185102,6037185102,2021,1386,1066,76.91198,320,23.088022
1400000US06037185202,6037185202,2021,1481,769,51.924374,712,48.075626
1400000US06037185203,6037185203,2021,884,316,35.746605,568,64.253395
1400000US06037185204,6037185204,2021,726,520,71.625343,206,28.374655
1400000US06037185310,6037185310,2021,889,323,36.332958,566,63.667042
1400000US06037185320,6037185320,2021,902,370,41.019955,532,58.980045
1400000US06037186100,6037186100,2021,1862,1088,58.431793,774,41.568207
1400000US06037186201,6037186201,2021,1280,507,39.609375,773,60.390625
1400000US06037186202,6037186202,2021,695,314,45.179855,381,54.820145
1400000US06037186203,6037186203,2021,1071,843,78.711487,228,21.288515
1400000US06037186301,6037186301,2021,818,231,28.239609,587,71.760391
1400000US06037186302,6037186302,2021,1854,1154,62.243797,700,37.756203
1400000US06037186401,6037186401,2021,876,126,14.383562,750,85.61644
1400000US06037186403,6037186403,2021,787,318,40.406609,469,59.593391
1400000US06037186404,6037186404,2021,793,232,29.255989,561,70.744011
1400000US06037187101,6037187101,2021,1196,596,49.832775,600,50.167225
1400000US06037187102,6037187102,2021,1597,628,39.32373,969,60.67627
1400000US06037187200,6037187200,2021,1036,401,38.706562,635,61.293438
1400000US06037187300,6037187300,2021,1579,644,40.785309,935,59.214691
1400000US06037188100,6037188100,2021,1831,423,23.102131,1408,76.897873
1400000US06037188201,6037188201,2021,1554,325,20.913771,1229,79.086227
1400000US06037188202,6037188202,2021,1251,751,60.031975,500,39.968025
1400000US06037188300,6037188300,2021,1379,584,42.349529,795,57.650471
1400000US06037189101,6037189101,2021,1214,265,21.828665,949,78.171333
1400000US06037189102,6037189102,2021,1967,458,23.284189,1509,76.715813
1400000US06037189201,6037189201,2021,1748,156,8.9244852,1592,91.075516
1400000US06037189202,6037189202,2021,1289,522,40.49651,767,59.50349
1400000US06037189300,6037189300,2021,1353,1285,94.974129,68,5.0258684
1400000US06037189400,6037189400,2021,1548,838,54.134365,710,45.865635
1400000US06037189501,6037189501,2021,1474,295,20.013569,1179,79.986435
1400000US06037189502,6037189502,2021,1311,134,10.221205,1177,89.778793
1400000US06037189600,6037189600,2021,1988,702,35.311871,1286,64.688126
1400000US06037189702,6037189702,2021,1268,531,41.876972,737,58.123028
1400000US06037189703,6037189703,2021,998,603,60.420841,395,39.579159
1400000US06037189704,6037189704,2021,686,391,56.997086,295,43.002914
1400000US06037189801,6037189801,2021,1290,325,25.193798,965,74.806198
1400000US06037189802,6037189802,2021,1065,339,31.830986,726,68.169014
1400000US06037189903,6037189903,2021,1594,501,31.430365,1093,68.569633
1400000US06037189904,6037189904,2021,1436,29,2.0194986,1407,97.980499
1400000US06037189905,6037189905,2021,1351,270,19.985197,1081,80.014801
1400000US06037189906,6037189906,2021,1379,75,5.4387236,1304,94.561279
1400000US06037189907,6037189907,2021,1404,56,3.9886041,1348,96.011398
1400000US06037190101,6037190101,2021,1197,0,0,1197,100
1400000US06037190102,6037190102,2021,1351,65,4.8112512,1286,95.188751
1400000US06037190201,6037190201,2021,1415,4,.28268552,1411,99.717316
1400000US06037190202,6037190202,2021,2266,39,1.7210945,2227,98.278908
1400000US06037190302,6037190302,2021,1172,164,13.993174,1008,86.006828
1400000US06037190303,6037190303,2021,1704,16,.93896711,1688,99.061035
1400000US06037190401,6037190401,2021,1639,17,1.0372179,1622,98.962784
1400000US06037190402,6037190402,2021,1229,3,.2441009,1226,99.755898
1400000US06037190510,6037190510,2021,1595,0,0,1595,100
1400000US06037190520,6037190520,2021,1531,144,9.4056177,1387,90.594383
1400000US06037190701,6037190701,2021,835,77,9.2215567,758,90.778442
1400000US06037190702,6037190702,2021,724,84,11.60221,640,88.397789
1400000US06037190801,6037190801,2021,1244,72,5.7877812,1172,94.212219
1400000US06037190802,6037190802,2021,1423,158,11.103303,1265,88.896698
1400000US06037190901,6037190901,2021,1193,73,6.1190276,1120,93.880974
1400000US06037190902,6037190902,2021,1536,89,5.794271,1447,94.205727
1400000US06037191000,6037191000,2021,2991,162,5.4162488,2829,94.583748
1400000US06037191110,6037191110,2021,1016,37,3.6417322,979,96.358269
1400000US06037191120,6037191120,2021,1600,132,8.25,1468,91.75
1400000US06037191201,6037191201,2021,1680,67,3.9880953,1613,96.011902
1400000US06037191203,6037191203,2021,1038,48,4.6242776,990,95.375725
1400000US06037191204,6037191204,2021,698,50,7.1633239,648,92.836678
1400000US06037191301,6037191301,2021,953,175,18.363064,778,81.636932
1400000US06037191302,6037191302,2021,809,91,11.248455,718,88.751549
1400000US06037191410,6037191410,2021,1390,67,4.8201437,1323,95.179855
1400000US06037191420,6037191420,2021,1123,151,13.446126,972,86.553871
1400000US06037191500,6037191500,2021,1793,351,19.57613,1442,80.423874
1400000US06037191610,6037191610,2021,1371,145,10.576221,1226,89.423775
1400000US06037191620,6037191620,2021,1003,46,4.5862412,957,95.413757
1400000US06037191710,6037191710,2021,1187,55,4.6335301,1132,95.36647
1400000US06037191720,6037191720,2021,1339,64,4.7796865,1275,95.220314
1400000US06037191810,6037191810,2021,1226,52,4.2414355,1174,95.758568
1400000US06037191820,6037191820,2021,1810,118,6.5193372,1692,93.480659
1400000US06037191901,6037191901,2021,1976,83,4.2004046,1893,95.799599
1400000US06037191902,6037191902,2021,1485,669,45.050507,816,54.949493
1400000US06037192001,6037192001,2021,1015,205,20.197044,810,79.802956
1400000US06037192002,6037192002,2021,1326,772,58.220211,554,41.779789
1400000US06037192300,6037192300,2021,1369,474,34.623814,895,65.37619
1400000US06037192410,6037192410,2021,1780,608,34.157303,1172,65.842697
1400000US06037192420,6037192420,2021,1338,143,10.687593,1195,89.312408
1400000US06037192510,6037192510,2021,1251,263,21.023182,988,78.976822
1400000US06037192520,6037192520,2021,1570,125,7.9617834,1445,92.038216
1400000US06037192610,6037192610,2021,1420,69,4.8591547,1351,95.140846
1400000US06037192620,6037192620,2021,1146,45,3.9267015,1101,96.073296
1400000US06037192700,6037192700,2021,1205,140,11.618258,1065,88.381744
1400000US06037194101,6037194101,2021,1753,609,34.740444,1144,65.259552
1400000US06037194102,6037194102,2021,1372,1110,80.903793,262,19.09621
1400000US06037194200,6037194200,2021,1590,1113,70,477,30
1400000US06037194300,6037194300,2021,1387,1101,79.379959,286,20.620043
1400000US06037194401,6037194401,2021,1316,227,17.249241,1089,82.750763
1400000US06037194402,6037194402,2021,2097,762,36.337624,1335,63.662376
1400000US06037194500,6037194500,2021,940,391,41.595745,549,58.404255
1400000US06037195100,6037195100,2021,2128,1280,60.150375,848,39.849625
1400000US06037195201,6037195201,2021,1547,326,21.073044,1221,78.926956
1400000US06037195202,6037195202,2021,1412,653,46.24646,759,53.75354
1400000US06037195300,6037195300,2021,1378,300,21.770681,1078,78.229317
1400000US06037195400,6037195400,2021,2204,1015,46.052631,1189,53.947369
1400000US06037195500,6037195500,2021,2419,1010,41.752789,1409,58.247211
1400000US06037195600,6037195600,2021,1205,373,30.954357,832,69.045647
1400000US06037195710,6037195710,2021,1542,186,12.062257,1356,87.937744
1400000US06037195720,6037195720,2021,824,158,19.174757,666,80.825241
1400000US06037195802,6037195802,2021,1029,227,22.060253,802,77.939751
1400000US06037195803,6037195803,2021,1063,272,25.587959,791,74.412041
1400000US06037195804,6037195804,2021,1122,200,17.825312,922,82.17469
1400000US06037195901,6037195901,2021,1114,161,14.452424,953,85.547577
1400000US06037195902,6037195902,2021,991,261,26.337034,730,73.662964
1400000US06037195903,6037195903,2021,889,154,17.322834,735,82.677162
1400000US06037197200,6037197200,2021,1179,579,49.109413,600,50.890587
1400000US06037197300,6037197300,2021,1778,480,26.996626,1298,73.003372
1400000US06037197410,6037197410,2021,1769,824,46.57999,945,53.42001
1400000US06037197420,6037197420,2021,1574,493,31.321474,1081,68.678528
1400000US06037197500,6037197500,2021,1641,294,17.915905,1347,82.084099
1400000US06037197600,6037197600,2021,840,165,19.642857,675,80.35714
1400000US06037197700,6037197700,2021,2044,283,13.845401,1761,86.154602
1400000US06037199001,6037199001,2021,673,48,7.1322436,625,92.86776
1400000US06037199002,6037199002,2021,993,197,19.838873,796,80.161125
1400000US06037199110,6037199110,2021,786,462,58.778625,324,41.221375
1400000US06037199120,6037199120,2021,1109,202,18.214607,907,81.785393
1400000US06037199201,6037199201,2021,1113,299,26.86433,814,73.135666
1400000US06037199202,6037199202,2021,920,492,53.47826,428,46.52174
1400000US06037199300,6037199300,2021,1324,762,57.552872,562,42.447128
1400000US06037199400,6037199400,2021,1476,364,24.661247,1112,75.338753
1400000US06037199700,6037199700,2021,1213,258,21.269579,955,78.730423
1400000US06037199801,6037199801,2021,889,355,39.932507,534,60.067493
1400000US06037199802,6037199802,2021,615,219,35.609756,396,64.390244
1400000US06037199900,6037199900,2021,852,157,18.427231,695,81.572769
1400000US06037201110,6037201110,2021,773,534,69.081497,239,30.918499
1400000US06037201120,6037201120,2021,1244,475,38.183281,769,61.816719
1400000US06037201200,6037201200,2021,764,427,55.890053,337,44.109947
1400000US06037201301,6037201301,2021,1045,514,49.186604,531,50.813396
1400000US06037201302,6037201302,2021,1806,1250,69.21373,556,30.786268
1400000US06037201401,6037201401,2021,1265,603,47.667984,662,52.332016
1400000US06037201402,6037201402,2021,1508,1065,70.623344,443,29.376657
1400000US06037201501,6037201501,2021,1506,644,42.762283,862,57.237717
1400000US06037201503,6037201503,2021,989,310,31.344793,679,68.655205
1400000US06037201504,6037201504,2021,610,350,57.377048,260,42.622952
1400000US06037201601,6037201601,2021,716,419,58.519554,297,41.480446
1400000US06037201602,6037201602,2021,771,428,55.512321,343,44.487679
1400000US06037201700,6037201700,2021,1424,801,56.25,623,43.75
1400000US06037203100,6037203100,2021,1280,157,12.265625,1123,87.734375
1400000US06037203200,6037203200,2021,1324,422,31.873112,902,68.126884
1400000US06037203300,6037203300,2021,423,106,25.059101,317,74.940895
1400000US06037203500,6037203500,2021,970,309,31.855671,661,68.144333
1400000US06037203601,6037203601,2021,809,113,13.967861,696,86.032135
1400000US06037203602,6037203602,2021,573,157,27.399651,416,72.600349
1400000US06037203710,6037203710,2021,832,216,25.961538,616,74.03846
1400000US06037203720,6037203720,2021,1019,282,27.674191,737,72.325813
1400000US06037203800,6037203800,2021,1266,449,35.466034,817,64.533966
1400000US06037203900,6037203900,2021,715,272,38.041958,443,61.958042
1400000US06037204110,6037204110,2021,837,370,44.205494,467,55.794506
1400000US06037204120,6037204120,2021,701,190,27.104137,511,72.895866
1400000US06037204200,6037204200,2021,1008,237,23.511906,771,76.488098
1400000US06037204300,6037204300,2021,1335,421,31.53558,914,68.464417
1400000US06037204410,6037204410,2021,673,78,11.589896,595,88.410103
1400000US06037204420,6037204420,2021,864,68,7.8703704,796,92.129631
1400000US06037204600,6037204600,2021,1137,304,26.737028,833,73.26297
1400000US06037204700,6037204700,2021,1241,646,52.054794,595,47.945206
1400000US06037204810,6037204810,2021,1357,467,34.41415,890,65.585854
1400000US06037204820,6037204820,2021,530,230,43.396225,300,56.603775
1400000US06037204910,6037204910,2021,950,155,16.31579,795,83.684212
1400000US06037204920,6037204920,2021,679,240,35.346096,439,64.6539
1400000US06037205110,6037205110,2021,851,0,0,851,100
1400000US06037205120,6037205120,2021,885,99,11.18644,786,88.81356
1400000US06037206010,6037206010,2021,1474,100,6.7842607,1374,93.215736
1400000US06037206020,6037206020,2021,262,0,0,262,100
1400000US06037206050,6037206050,2021,805,16,1.9875777,789,98.012421
1400000US06037206051,6037206051,2021,796,350,43.969849,446,56.030151
1400000US06037206052,6037206052,2021,1787,101,5.6519308,1686,94.348068
1400000US06037206053,6037206053,2021,1156,149,12.889274,1007,87.110725
1400000US06037206054,6037206054,2021,628,84,13.375796,544,86.624207
1400000US06037206201,6037206201,2021,1203,71,5.9019117,1132,94.098091
1400000US06037206202,6037206202,2021,1225,239,19.510204,986,80.489799
1400000US06037206301,6037206301,2021,1063,31,2.9162748,1032,97.083725
1400000US06037206302,6037206302,2021,631,0,0,631,100
1400000US06037206303,6037206303,2021,629,0,0,629,100
1400000US06037207101,6037207101,2021,1670,31,1.8562875,1639,98.143715
1400000US06037207102,6037207102,2021,1406,41,2.916074,1365,97.083923
1400000US06037207103,6037207103,2021,903,20,2.2148395,883,97.785164
1400000US06037207303,6037207303,2021,1722,32,1.8583043,1690,98.141693
1400000US06037207304,6037207304,2021,1673,31,1.8529588,1642,98.147041
1400000US06037207305,6037207305,2021,568,48,8.4507046,520,91.549294
1400000US06037207306,6037207306,2021,1422,149,10.4782,1273,89.521797
1400000US06037207307,6037207307,2021,1161,0,0,1161,100
1400000US06037207308,6037207308,2021,802,0,0,802,100
1400000US06037207400,6037207400,2021,734,0,0,734,100
1400000US06037207501,6037207501,2021,1241,168,13.53747,1073,86.462532
1400000US06037207502,6037207502,2021,2385,0,0,2385,100
1400000US06037207711,6037207711,2021,1337,236,17.651459,1101,82.348541
1400000US06037207712,6037207712,2021,2730,289,10.586081,2441,89.413918
1400000US06037207901,6037207901,2021,1793,90,5.0195203,1703,94.980476
1400000US06037207902,6037207902,2021,3928,343,8.7321796,3585,91.267822
1400000US06037208001,6037208001,2021,1132,15,1.3250884,1117,98.674911
1400000US06037208002,6037208002,2021,1262,147,11.648177,1115,88.351822
1400000US06037208301,6037208301,2021,575,35,6.0869565,540,93.91304
1400000US06037208302,6037208302,2021,1787,254,14.213766,1533,85.786232
1400000US06037208401,6037208401,2021,1437,31,2.1572721,1406,97.842728
1400000US06037208402,6037208402,2021,840,127,15.119047,713,84.880951
1400000US06037208501,6037208501,2021,850,103,12.117647,747,87.882355
1400000US06037208502,6037208502,2021,1464,0,0,1464,100
1400000US06037208610,6037208610,2021,1515,130,8.5808582,1385,91.419144
1400000US06037208620,6037208620,2021,1536,207,13.476563,1329,86.523438
1400000US06037208710,6037208710,2021,2072,243,11.727799,1829,88.272202
1400000US06037208720,6037208720,2021,1499,29,1.9346231,1470,98.065376
1400000US06037208801,6037208801,2021,1369,18,1.3148284,1351,98.685173
1400000US06037208802,6037208802,2021,1495,9,.60200667,1486,99.397995
1400000US06037208902,6037208902,2021,688,0,0,688,100
1400000US06037208903,6037208903,2021,1090,12,1.1009175,1078,98.899086
1400000US06037208904,6037208904,2021,1373,18,1.3109978,1355,98.689003
1400000US06037209103,6037209103,2021,1112,0,0,1112,100
1400000US06037209104,6037209104,2021,967,0,0,967,100
1400000US06037209105,6037209105,2021,1029,0,0,1029,100
1400000US06037209106,6037209106,2021,1194,113,9.4639864,1081,90.536011
1400000US06037209201,6037209201,2021,1831,146,7.9737849,1685,92.026215
1400000US06037209202,6037209202,2021,562,0,0,562,100
1400000US06037209300,6037209300,2021,2125,19,.89411765,2106,99.105881
1400000US06037209401,6037209401,2021,1547,20,1.2928249,1527,98.707176
1400000US06037209402,6037209402,2021,1193,36,3.0176027,1157,96.982399
1400000US06037209403,6037209403,2021,1492,18,1.2064344,1474,98.793564
1400000US06037209510,6037209510,2021,966,8,.82815737,958,99.171844
1400000US06037209520,6037209520,2021,929,3,.32292789,926,99.677071
1400000US06037209810,6037209810,2021,743,25,3.3647375,718,96.635262
1400000US06037209820,6037209820,2021,782,103,13.171355,679,86.828644
1400000US06037210010,6037210010,2021,1266,138,10.900474,1128,89.099525
1400000US06037211000,6037211000,2021,2002,1207,60.289711,795,39.710289
